Column1;V1;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;-log10
432731;Zscan26;9,779529062;-0,076820266;0,450286197;-0,1706032;0,864535782;0,999924868;0,063217027
432769;Zfp708;1,246460959;-0,584820712;1,199374631;-0,487604704;0,625829863;0,999924868;0,203543717
432770;Rslcan18;0,243977091;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
432777;Eprn;0,127353882;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
432879;Kbtbd6;1,122398939;-0,322371423;1,246114157;-0,258701357;0,795865673;0,999924868;0,099160227
432940;Otulin;23,10505477;0,13662257;0,293538509;0,465433207;0,641621259;0,999924868;0,192721255
432995;Smim22;35,50651983;-0,221372062;0,299017848;-0,740330597;0,459099419;0,999924868;0,338093256
433022;Plcxd2;2,369480472;-0,154951088;0,870004326;-0,178103813;0,858641448;0,999924868;0,066188151
433023;Gm5485;0,98116996;-0,004846048;1,868718842;-0,002593246;0,997930891;0,999924868;0,000899534
433102;Sfta2;2,7531299;-0,006625086;0,809025632;-0,008188969;0,993466221;0,999924868;0,002846895
433182;Eno1b;386,3194136;-0,204612653;0,241801045;-0,84620252;0,397439776;0,999924868;0,40072867
433224;Gm5512;7,133496803;-0,055095544;0,509112218;-0,10821886;0,913822085;0,999924868;0,03913835
433247;Cyp2c68;1,225147051;-0,003031078;1,844021234;-0,001643733;0,998688492;0,999924868;0,000569955
433256;Acsl5;239,4047158;-0,061684563;0,252026436;-0,244754334;0,806646655;0,999924868;0,093316663
433273;Gm5523;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
433278;Khdc1c;0,614647;-0,580273636;2,08373282;-0,278477946;0,780645492;0,999924868;0,107546144
433287;Gm15455;6,730185351;0,103912666;0,534878294;0,194273476;0,845961753;0,999924868;0,072649272
433323;Sgpp2;37,0078192;-0,051918348;0,285741933;-0,181696636;0,855820806;0,999924868;0,067617159
433375;Creg1;20,51455092;-0,021959256;0,410670139;-0,053471763;0,957356028;0,999924868;0,018926524
433408;Gm13375;1,629123533;-0,680113899;1,060520751;-0,641301831;0,5213266;0,999924868;0,282890115
433416;Gm13547;0,127473127;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
433466;Jmjd7;4,876627506;0,0704965;0,608526157;0,115847938;0,907773058;0,999924868;0,042022711
433470;AA467197;6,789982412;-1,99339568;1,035680279;-1,924721094;0,05426426;0,999924868;1,265486115
433520;Gm14403;1,49902755;-0,00256449;1,098663707;-0,00233419;0,998137587;0,999924868;0,00080959
433586;Maml3;2,125503381;-0,173251687;0,912369989;-0,189891918;0,849393826;0,999924868;0,0708909
433653;Gimd1;24,89564547;-0,019107486;2,986258507;-0,00639847;0,994894794;0,999924868;0,002222842
433667;Ankrd13c;19,50586285;-0,114055145;0,314356061;-0,362821523;0,716738213;0,999924868;0,14463944
433693;Akirin2;28,78790504;-0,079484649;0,266127385;-0,298671439;0,765190751;0,999924868;0,116230288
433702;Ncbp1;53,50980733;0,056233398;0,226941372;0,247788215;0,804298273;0,999924868;0,094582864
433752;Frg2f1;0,628900083;-0,577231598;1,833033125;-0,314905164;0,75283366;0,999924868;0,123300971
433759;Hdac1;44,58364946;0,094616866;0,226976549;0,416857453;0,676782676;0,999924868;0,169550767
433771;Micos10;42,6388581;0,055176354;0,218025428;0,253073023;0,800211785;0,999924868;0,096795057
433791;Zfp992;2,74685335;0,261284776;0,807749343;0,323472595;0,746337359;0,999924868;0,127064819
433801;Zfp268;2,12311962;-0,171931246;0,912018781;-0,188517221;0,850471217;0,999924868;0,07034038
433813;Pusl1;20,19109802;0,242390232;0,34729717;0,69793322;0,485218958;0,999924868;0,314062239
433855;AI506816;63,80221342;0,041094355;0,428091422;0,095994344;0,923525065;0,999924868;0,034551313
433864;Nom1;19,6923654;0,105113231;0,337846849;0,311126865;0,755704179;0,999924868;0,121648176
433904;Ociad2;32,46769158;-0,181039144;0,25780746;-0,702226167;0,48253813;0,999924868;0,316468364
433926;Lrrc8b;9,735503036;-0,077865481;0,450861763;-0,17270367;0,862884359;0,999924868;0,064047403
433931;Pigg;5,141540519;-0,214688002;0,603242044;-0,355890317;0,721922708;0,999924868;0,141509298
433940;Fam222a;4,451694972;-0,00776851;0,86776507;-0,00895232;0,992857178;0,999924868;0,00311322
433956;Dnaaf5;19,13699032;0,090065277;0,316235472;0,284804473;0,775793945;0,999924868;0,110253614
434156;Eid2b;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
434178;Zfp141;4,232483387;-0,002163835;0,673462064;-0,003213001;0,9974364;0,999924868;0,001114787
434179;Zfp975;1,122398939;-0,322371423;1,246114157;-0,258701357;0,795865673;0,999924868;0,099160227
434204;Whamm;6,87141433;0,050057582;0,51661862;0,096894654;0,922810054;0,999924868;0,034887682
434218;Trim34b;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
434223;Gvin3;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
434234;Rexo5;1,376847962;-0,263064106;1,145851586;-0,229579563;0,818418489;0,999924868;0,087024568
434377;Zfp560;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
434402;Gm5617;3,150030009;-0,840718376;0,846790249;-0,992829543;0,32079303;0,999924868;0,493775076
434423;Dppa5a;0,255686677;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
434437;Amt;1,383880484;0,260563139;1,146847928;0,227199381;0,820268709;0,999924868;0,086043855
434858;Gm5643;53,28876661;0,036739193;0,296756519;0,123802479;0,901471669;0,999924868;0,045047917
435684;Shf;3,006970054;-0,00197503;0,777662841;-0,002539699;0,997973615;0,999924868;0,000880941
436022;Dnaaf3;0,374073074;-2,026567408;2,62309411;-0,772586618;0,439767067;0,999924868;0,356777297
436332;Gm5766;5,361907242;-0,072935417;0,592309995;-0,123137238;0,901998424;0,999924868;0,044794221
436583;Snora74a;0,748325865;0,998504449;1,62376027;0,614933416;0,538598694;0,999924868;0,268734704
442834;NA;1,893638199;-0,197703586;1,039844781;-0,190127978;0,849208847;0,999924868;0,07098549
445007;Nup85;70,34695854;0,102371454;0,285115385;0,359052718;0,719555652;0,999924868;0,142935611
448850;Znhit3;17,08341689;-0,025524657;0,357286179;-0,071440372;0,94304728;0,999924868;0,025466533
449000;Zfp960;3,497674279;-0,002299366;0,719073404;-0,003197679;0,997448626;0,999924868;0,001109464
449521;Zfp213;6,981187358;0,097002034;0,528028359;0,183706106;0,854244019;0,999924868;0,068418053
449630;Snord15a;0,619944637;-0,593650058;2,084377748;-0,284809247;0,775790287;0,999924868;0,110255662
449631;Snord15b;2,00857758;-0,751738304;1,007075818;-0,746456514;0,455391691;0,999924868;0,341614897
474156;Zbtb9;4,625370855;-0,081175002;0,626551489;-0,12955839;0,896915825;0,999924868;0,047248313
493800;9330162012Rik;4,335601879;0,075816229;0,767370009;0,098800094;0,921296994;0,999924868;0,035600346
494448;Cbx6;20,72505102;0,01344544;0,366957352;0,036640333;0,970771784;0,999924868;0,012882855
494468;Armcx5;2,747335032;-0,269279675;0,807701508;-0,333390085;0,738839846;0,999924868;0,131449691
494504;Apcdd1;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
497652;Acd;8,510973886;-0,004649238;0,46644755;-0,009967333;0,992047351;0,999924868;0,003467598
503491;Defa24;228,3252423;-0,158982979;0,844269627;-0,188308301;0,850634979;0,999924868;0,070256763
503610;Zdhhc18;15,47004026;0,018915764;0,447732694;0,042247895;0,966301082;0,999924868;0,014887534
503844;Ang5;0,744914758;-0,003086875;1,593225;-0,001937501;0,998454099;0,999924868;0,000671896
504193;Npcd;2,389031192;-0,154406508;0,890304738;-0,173431075;0,8623126;0,999924868;0,064335268
50492;Thop1;34,83877103;0,168305111;0,267359876;0,62950774;0,529016703;0,999924868;0,276530615
50493;Txnrd1;136,833313;0,00137085;0,133476669;0,010270335;0,991805602;0,999924868;0,003573443
50496;E2f6;12,32157401;0,025546337;0,434887781;0,058742366;0,953157314;0,999924868;0,020835415
50497;Hspa14;16,71303342;0,039075294;0,351196144;0,111263448;0,911407439;0,999924868;0,040287431
50505;Ercc4;3,002162041;-0,003948543;0,767543616;-0,005144389;0,99589539;0,999924868;0,001786278
50523;Lats2;2,511577061;-0,003842808;0,851945065;-0,004510629;0,996401051;0,999924868;0,001565823
50527;Ero1a;99,18896414;-1,227324937;0,37246047;-3,295181731;0,00098358;0,999924868;3,007190094
50528;Tmprss2;97,8457181;-0,008329682;0,292117039;-0,028514878;0,977251502;0,999924868;0,009993653
50529;Mrps7;80,9547898;0,146522196;0,172920791;0,847337069;0,39680727;0,999924868;0,401420379
50708;H1f2;21,14745335;-0,230513266;0,752138973;-0,30647696;0,75924152;0,999924868;0,11962005
50709;H1f4;1,249995409;-0,00811396;1,192684621;-0,006803106;0,994571948;0,999924868;0,002363794
50721;Sirt6;11,51523264;0,057412221;0,40561316;0,141544275;0,887439986;0,999924868;0,051861007
50723;Icosl;2,492026341;-0,004053936;0,848968594;-0,004775131;0,996190011;0,999924868;0,001657817
50724;Sap30l;7,601788961;0,137863265;0,506090599;0,272408271;0,785308114;0,999924868;0,104959916
50753;Fbxo8;5,119494735;0,067507534;0,597016223;0,113074874;0,909971195;0,999924868;0,040972355
50754;Fbxw7;5,507705139;0,127435526;0,57620668;0,221162875;0,824965615;0,999924868;0,083564153
50755;Fbh1;14,39944254;-0,07864858;0,364378613;-0,215843021;0,829110113;0,999924868;0,081387788
50758;Fbxl17;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
50760;Fbxo17;0,368286148;-0,718093889;2,700382017;-0,265923075;0,790298454;0,999924868;0,102208868
50762;Fbxo6;12,45357261;-0,092492386;0,468613684;-0,197374488;0,843534492;0,999924868;0,073897154
50766;Crim1;5,998648459;-0,124037917;0,550848176;-0,225176233;0,821842178;0,999924868;0,085211574
50767;Pnpla6;11,39169676;-0,099986924;0,408801118;-0,24458574;0,806777207;0,999924868;0,09324638
50769;Atp8a2;2,114653463;-0,520883628;0,947407931;-0,549798678;0,582457465;0,999924868;0,234735784
50770;Atp11a;7,450749516;-0,054067358;0,696498411;-0,077627397;0,938124449;0,999924868;0,027739546
50771;Atp9b;7,019918418;0,099022938;0,519086362;0,190763898;0,848710575;0,999924868;0,071240387
50772;Mapk6;34,76914033;0,00734467;0,307303489;0,023900379;0,980932072;0,999924868;0,008361066
50773;Nt5c;105,7731655;0,050849514;0,185903435;0,273526492;0,784448531;0,999924868;0,105435546
50776;Polg2;2,245665489;-0,003288463;0,890946459;-0,003690977;0,997055033;0,999924868;0,00128087
50780;Rgs3;3,002162041;-0,003948543;0,767543616;-0,005144389;0,99589539;0,999924868;0,001786278
50782;Rgs11;3,907278435;-0,283088071;0,757141665;-0,373890494;0,708485789;0,999924868;0,149668857
50783;Lsm4;104,5640405;0,104497087;0,267872373;0,390100277;0,696462398;0,999924868;0,157102326
50784;Plpp2;145,6273596;0,090957859;0,15886921;0,572532962;0,566960962;0,999924868;0,246446843
50785;Hs6st1;30,93710469;0,03077935;0,262318409;0,117335837;0,906593928;0,999924868;0,042587194
50788;Fbxl8;3,748055713;-0,198274719;0,692854159;-0,28617093;0,774747208;0,999924868;0,11083998
50789;Fbxl3;10,35975169;-0,176963261;0,428720734;-0,412770476;0,679774785;0,999924868;0,167634949
50790;Acsl4;12,20963174;-0,358697385;0,420414859;-0,853198637;0,393549159;0,999924868;0,405001011
50793;Orc3;8,994155964;-0,083045253;0,454803679;-0,182595824;0,855115161;0,999924868;0,067975394
50794;Klf13;10,62612458;-0,038292699;0,41723159;-0,091778045;0,926874388;0,999924868;0,032979118
50795;Sh3bgr;0,368906721;0,709837855;2,699837809;0,262918703;0,792613241;0,999924868;0,100938677
50797;Copb2;88,81367282;-0,027049854;0,163111466;-0,165836621;0,868285526;0,999924868;0,061337439
50798;Gne;11,21945767;-0,004769831;0,425062659;-0,011221478;0,991046744;0,999924868;0,003905861
50799;Slc25a13;23,63926339;-0,078318684;0,291594318;-0,268587828;0,78824688;0,999924868;0,10333774
50817;Capn15;8,632755125;0,287854365;0,468273948;0,6147136;0,538743877;0,999924868;0,268617653
50849;Rnf10;134,0680565;0,041021885;0,146652584;0,279721532;0,779691158;0,999924868;0,108077391
50850;Spast;12,13538147;-0,032783477;0,39295245;-0,083428612;0,933510739;0,999924868;0,029880682
50868;Keap1;20,61957553;0,013236738;0,305625536;0,043310313;0,965454171;0,999924868;0,015268337
50875;Tmod3;64,15448257;-0,048037229;0,21327996;-0,225230861;0,821799682;0,999924868;0,085234031
50877;Neu3;0,873744784;0,413626453;1,431731453;0,288899466;0,772658312;0,999924868;0,112012519
50880;Scly;11,51338612;0,058710846;0,402785432;0,145762088;0,884109205;0,999924868;0,053494087
50883;Chek2;20,2877767;-0,056053309;0,372207966;-0,150596748;0,880293827;0,999924868;0,055372344
50884;Nckap1;78,31341505;-0,090746534;0,20152148;-0,450307004;0,652489089;0,999924868;0,185426746
50887;Hmgn5;30,21838059;-0,015593201;0,370017865;-0,042141751;0,966385697;0,999924868;0,014849506
50905;Il17rb;0,245740279;-1,438611661;3,532821653;-0,407213214;0,683851397;0,999924868;0,165038262
50907;Preb;35,89902457;0,045178419;0,239411092;0,188706457;0,850322891;0,999924868;0,07041613
50909;C1ra;0,368286148;-0,718093889;2,700382017;-0,265923075;0,790298454;0,999924868;0,102208868
50911;Exosc9;15,86273975;0,019098547;0,347826197;0,054908306;0,956211515;0,999924868;0,019446031
50912;Exosc10;35,38514197;0,189970526;0,238820888;0,795451886;0,426350688;0,999924868;0,370233032
50915;Grb14;0,382781818;-0,74059987;2,683956032;-0,275935918;0,782597286;0,999924868;0,106461662
50916;Irx4;0,246360852;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
50917;Galns;12,02680116;-0,063295821;0,40112802;-0,157794565;0,874618681;0,999924868;0,058181251
50918;Myadm;69,37837822;-0,050617874;0,246687047;-0,205190643;0,837423179;0,999924868;0,077055022
50926;Hnrnpdl;48,32463858;0,152937248;0,2172431;0,703991278;0,481438205;0,999924868;0,317459448
50927;Nasp;42,90984168;0,156445081;0,34186687;0,457619896;0,647225547;0,999924868;0,188944349
50932;Mink1;37,38646677;0,044317027;0,42211876;0,104987105;0,916386041;0,999924868;0,037921535
50933;Uchl3;41,44164446;0,110234895;0,230824319;0,477570543;0,632955901;0,999924868;0,198626547
50934;Slc7a8;2,207184622;0,316092144;1,807327645;0,174894765;0,861162324;0,999924868;0,064914979
50995;Uba2;74,57511781;0,045121777;0,213727698;0,211118059;0,832795149;0,999924868;0,079461813
50996;Pdcd7;6,611413027;-0,058780475;0,532188322;-0,110450516;0,912052092;0,999924868;0,039980356
50997;Mpp2;0,245740279;-1,438611661;3,532821653;-0,407213214;0,683851397;0,999924868;0,165038262
51786;Cpsf2;28,4828315;-0,003098196;0,264804262;-0,011699949;0,990665004;0,999924868;0,004073178
51788;H2az1;210,9953975;0,016801234;0,219186276;0,076652764;0,938899783;0,999924868;0,027380762
51789;Tnk2;17,94473185;0,055444538;0,360175347;0,153937628;0,877658915;0,999924868;0,056674231
51792;Ppp2r1a;133,7621614;0,106103875;0,148316868;0,715386431;0,474370294;0,999924868;0,323882515
51793;Ddah2;1,383502499;-0,268733749;1,146741925;-0,234345447;0,814716806;0,999924868;0,088993325
51796;Srrm1;43,46096028;0,045952368;0,221091554;0,207843165;0,835351427;0,999924868;0,078130781
51797;Ctps;50,95305252;0,137708883;0,207298363;0,6643028;0,506496529;0,999924868;0,295423526
51798;Ech1;128,3625939;-0,128266114;0,274931434;-0,466538556;0,640830056;0,999924868;0,193257127
51799;Rundc3a;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
51800;Bok;49,89856996;0,100914748;0,350254395;0,288118435;0,773256082;0,999924868;0,111676656
51810;Hnrnpu;180,3770758;0,114011709;0,203818373;0,559378958;0,575903119;0,999924868;0,239650569
51812;Mcrs1;15,8412302;0,107443108;0,36474848;0,294567666;0,768324165;0,999924868;0,114455507
51813;Ccnc;7,885512877;-0,14053225;0,486333262;-0,288962859;0,7726098;0,999924868;0,112039788
51869;Rif1;8,106536083;-0,047648657;0,485349888;-0,098173828;0,921794264;0,999924868;0,035365999
51875;Tmem141;9,395803233;-0,043662936;0,44918379;-0,097205056;0,922563553;0,999924868;0,035003707
51885;Tubgcp4;9,868521321;0,033016368;0,433883078;0,07609508;0,939343454;0,999924868;0,027175587
51886;Fubp1;26,20698759;0,078578303;0,284227259;0,276462939;0,782192521;0,999924868;0,106686341
51897;Atg13;7,770986385;-0,003996983;0,493246859;-0,008103414;0,993534482;0,999924868;0,002817055
51902;Rnf24;1,510856381;-0,003771699;1,100253344;-0,003428028;0,997264835;0,999924868;0,001189495
51944;Knstrn;28,61938738;-0,015267835;0,265133457;-0,057585469;0,954078824;0,999924868;0,020415743
51960;Kctd18;1,255169703;-0,003153863;1,193212471;-0,00264317;0,997891058;0,999924868;0,000916869
52004;Cdk2ap2;110,3257686;0,046206552;0,158759318;0,291047809;0,771014755;0,999924868;0,112937311
52009;Jpt2;45,78817874;0,050879818;0,232422824;0,218910593;0,826719694;0,999924868;0,082641716
52013;R3hcc1l;7,749589141;-0,00220134;0,488237986;-0,004508744;0,996402555;0,999924868;0,001565167
52014;Nus1;47,55733927;-0,019027197;0,21451134;-0,088700193;0,929320179;0,999924868;0,031834633
52023;Pibf1;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
52024;Ankrd22;11,25517713;0,096197638;0,731698819;0,131471632;0,895402226;0,999924868;0,04798183
52033;Pbk;62,48790741;0,037402438;0,222442976;0,168143937;0,866470045;0,999924868;0,062246447
52036;Ppp6r3;20,23370953;0,03238065;0,310832993;0,104173786;0,917031436;0,999924868;0,037615776
52040;Ppp1r10;21,13362367;0,080861622;0,301271187;0,268401444;0,788390328;0,999924868;0,103258712
52055;Rab11fip5;1,259818464;0,580974001;1,260216727;0,46101118;0,644790584;0,999924868;0,190581313
52064;Coq5;31,79467413;-0,015395067;0,281416422;-0,054705646;0,956372971;0,999924868;0,019372706
52065;Mfhas1;0,382781818;-0,74059987;2,683956032;-0,275935918;0,782597286;0,999924868;0,106461662
52076;Tmem38b;5,513739102;-0,003900435;0,577539322;-0,00675354;0,994611496;0,999924868;0,002346526
52118;Pvr;17,62640538;-0,126976722;0,468418147;-0,271075582;0,786332902;0,999924868;0,104393552
52120;Hgsnat;15,90488998;0,019735747;0,350356104;0,056330536;0,955078494;0,999924868;0,019960934
52123;Agpat5;28,51467255;-0,06559197;0,329977289;-0,198777226;0,842437012;0,999924868;0,074462561
52132;Ccdc97;15,90752886;0,154576109;0,352130392;0,438974064;0,660680329;0,999924868;0,180008624
52150;Kcnk6;5,111406564;0,066995136;0,604843147;0,110764479;0,911803113;0,999924868;0,040098929
52163;Camk1;9,265396585;-0,318778763;0,452488386;-0,704501537;0,481120493;0,999924868;0,317746144
52174;Tmem222;29,51799203;0,068369929;0,259713318;0,263251532;0,792356714;0,999924868;0,101079258
52184;Odf2l;11,38624437;0,09375234;0,4123759;0,227346796;0,820154088;0,999924868;0,086104546
52187;Rragd;2,493542492;-0,29200348;0,859686217;-0,339662861;0,734110433;0,999924868;0,134238604
52202;Rbm34;10,23393442;0,066927804;0,43158332;0,155075047;0,876762154;0,999924868;0,057118205
52206;Anapc4;27,64601854;0,010307435;0,268113174;0,038444343;0,969333407;0,999924868;0,01352682
52231;Ankzf1;8,358688311;-0,13126096;0,479817185;-0,273564524;0,7844193;0,999924868;0,105451729
52245;Commd2;19,39027837;0,013942961;0,31687394;0,044001601;0,964903128;0,999924868;0,015516286
52276;Cdca8;31,06790171;0,12261215;0,270631315;0,453059727;0,650505734;0,999924868;0,186748871
52323;Klhl7;3,250816196;-0,22568736;0,743395248;-0,303589996;0,761440274;0,999924868;0,118364156
52331;Stbd1;1,777126293;-0,847139478;1,296196776;-0,653557773;0,513396757;0,999924868;0,289546879
52335;Atxn1l;8,387568348;0,039608981;0,469805465;0,084309324;0,932810499;0,999924868;0,030206574
52348;Vps37a;6,028551867;-0,123840539;0,57718921;-0,21455796;0,830111974;0,999924868;0,080863322
52357;Wwc2;8,657130122;-0,045067348;0,480597106;-0,093773657;0,925288958;0,999924868;0,03372262
52392;Macir;17,76712899;-0,125427536;0,32788489;-0,382535272;0,702064371;0,999924868;0,153623066
52397;Zfp644;5,360179964;-0,070157767;0,592047381;-0,118500257;0,905671291;0,999924868;0,043029399
52398;Septin11;12,16010204;-0,033275291;0,404665282;-0,082229171;0,934464477;0,999924868;0,029437203
52428;Rhpn2;66,28066518;-0,030311948;0,204868988;-0,14795772;0,882376135;0,999924868;0,054346246
52430;Echdc2;28,02436243;0,17451603;0,274496021;0,635768887;0,524927069;0,999924868;0,279901031
52432;Ppp2r2d;13,16485885;0,079485501;0,393645893;0,201921326;0,83997823;0,999924868;0,07573197
52440;Tax1bp1;48,87217125;-0,054456537;0,207831315;-0,262022772;0,793303885;0,999924868;0,100560419
52443;Mrpl48;24,82430078;0,010444926;0,298544638;0,034986145;0,972090789;0,999924868;0,012293172
52466;Slc46a1;6,27134236;-0,120710373;0,551859478;-0,218733894;0,826857344;0,999924868;0,082569412
52468;Ctdsp2;26,77897508;-0,12420357;0,330828973;-0,375431355;0,70733969;0,999924868;0,150371972
52469;Coa3;165,0784412;-5,50E-05;0,124854674;-0,000440787;0,999648303;0,999924868;0,000152767
52477;Angel2;11,12873813;-0,100166298;0,409659371;-0,244511184;0,806834941;0,999924868;0,093215302
52480;Snhg14;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
52502;Carhsp1;32,80271842;-0,047725877;0,251277263;-0,189933129;0,849361531;0,999924868;0,070907413
52504;Cenpo;3,365393139;-0,111935565;0,739267198;-0,151414218;0,879648975;0,999924868;0,055690599
52513;Ddx56;40,82341727;0,127581038;0,234261814;0,544608771;0,586022621;0,999924868;0,232085619
52521;Zfp622;7,868807239;0,040544633;0,485167106;0,083568387;0,933399602;0,999924868;0,029932388
52530;Nhp2;157,144909;0,240341968;0,204987976;1,172468616;0,241008965;0,999924868;0,617966802
52535;Mettl17;11,09552344;0,027540135;0,42741748;0,064433805;0,948624813;0,999924868;0,02290552
52538;Acaa2;119,7123213;-0,000762703;0,38383273;-0,001987072;0,998414547;0,999924868;0,0006891
52551;Sgta;76,10897169;0,151563325;0,17334865;0,874326543;0,381940449;0,999924868;0,418004346
52552;Parp8;0,372716175;-2,022484572;2,623981309;-0,770769428;0,440843611;0,999924868;0,355715449
52563;Cdc23;9,366354547;0,035255246;0,445714452;0,079098279;0,936954452;0,999924868;0,028281521
52570;Ccdc69;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
52575;Trmt10c;30,43141699;0,020018369;0,275080149;0,072772858;0,94198687;0,999924868;0,025955151
52585;Dhrs1;72,05313101;0,131121526;0,20550277;0,63805235;0,523439603;0,999924868;0,281133422
52588;Tspan14;28,26691789;0,021717003;0,262998805;0,082574531;0,934189854;0,999924868;0,029564854
52589;Ncald;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
52592;Brms1l;6,268098931;-0,003605773;0,548961692;-0,006568352;0,994759251;0,999924868;0,002282013
52609;Cbx7;5,345648384;0,061437115;0,6270945;0,097971063;0,921955271;0,999924868;0,035290148
52615;Suz12;50,06921115;-0,145617358;0,282619343;-0,515242007;0,606383918;0,999924868;0,217252325
52626;Cdkn2aipnl;69,39269811;0,006263161;0,19949214;0,031395527;0,974954108;0,999924868;0,011015826
52633;Nit2;24,59978744;0,03958372;0,285042171;0,138869698;0,889553116;0,999924868;0,050828115
52635;Esyt2;20,52261588;-0,125498617;0,466435584;-0,26905884;0,787884404;0,999924868;0,103537496
52637;Cisd1;80,43828152;-0,001508836;0,25870191;-0,005832333;0,995346498;0,999924868;0,002025707
52639;Wipi1;4,505049495;-0,00448423;0,63615678;-0,007048938;0,994375808;0,999924868;0,00244945
52653;Nudcd2;77,7400697;0,000295263;0,196848761;0,001499949;0,998803214;0,999924868;0,000520069
52665;Echdc1;28,83663439;-0,165276586;0,270661944;-0,610638436;0,541438971;0,999924868;0,266450488
52668;Ifi27;6,439954645;-0,17308638;0,73574256;-0,235254;0,814011596;0,999924868;0,089369408
52679;E2f7;2,869152182;0,37568973;0,795695857;0,472152427;0,636817993;0,999924868;0,195984674
52683;Ncaph2;51,71697799;0,065461482;0,209608325;0,312303828;0,754809631;0,999924868;0,122162567
52686;Mettl2;15,82504316;0,06488386;0,374795907;0,173117846;0,862558797;0,999924868;0,064211291
52690;Setd3;35,33857964;0,017256565;0,255972057;0,067415814;0,94625068;0,999924868;0,023993795
52696;Zwint;42,32137901;0,080972865;0,227446689;0,356008104;0,721834496;0,999924868;0,141562367
52700;Txndc17;84,57112661;0,034386331;0,18948606;0,181471561;0,855997453;0,999924868;0,067527527
52705;Krr1;17,09710133;0,101848338;0,34099062;0,298683694;0,765181399;0,999924868;0,116235596
52708;Zfp410;5,003603402;-0,003948971;0,599477857;-0,00658735;0,994744093;0,999924868;0,002288631
52710;Slc52a2;9,860405182;0,25055733;0,441807159;0,567119218;0,570633187;0,999924868;0,243642974
52712;Zkscan6;6,633224165;-0,057131;0,526177701;-0,108577386;0,913537698;0,999924868;0,039273526
52713;Ccdc59;38,67859914;0,062732721;0,237637619;0,263984808;0,791791625;0,999924868;0,101389096
52715;Ccdc43;25,84809593;0,011401175;0,281591413;0,040488363;0,967703784;0,999924868;0,014257561
52717;Anapc16;49,49309;-0,005405437;0,211709741;-0,025532301;0,979630384;0,999924868;0,008937753
52793;Fam3b;29,40025988;-0,114160353;0,540769511;-0,211107229;0,8328036;0,999924868;0,079457406
52808;Tspyl2;3,635340841;0,296248639;0,713468716;0,415223026;0,677978644;0,999924868;0,168783986
52815;Ldhd;4,656631162;-0,081269969;0,672071409;-0,120924605;0,903750753;0,999924868;0,043951328
52822;Rufy3;4,637080442;-0,081559976;0,628212391;-0,129828665;0,896701984;0,999924868;0,04735187
52829;Lurap1l;37,01610972;0,014228213;0,235208428;0,060491934;0,95176384;0,999924868;0,021470799
52830;Pnrc2;68,12541529;-0,140031406;0,20756213;-0,674648147;0,499899336;0,999924868;0,30111744
52837;Tmx4;2,12311962;-0,171931246;0,912018781;-0,188517221;0,850471217;0,999924868;0,07034038
52838;Dnlz;11,87120067;0,085819232;0,39859449;0,215304613;0,829529834;0,999924868;0,08116799
52840;Dbndd2;13,59413707;-0,004573082;0,481955369;-0,009488601;0,992429306;0,999924868;0,00330042
52846;Cnot11;13,60197006;0,075777198;0,378654522;0,200122258;0,841384966;0,999924868;0,075005252
52850;Sgsm1;3,767606433;-0,198036532;0,709033876;-0,279304754;0,780010958;0,999924868;0,107899296
52856;Mtg2;10,38112412;0,098631623;0,426673552;0,231164136;0,817187291;0,999924868;0,087678396
52857;Gramd1a;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
52858;Cdipt;87,37975719;0,068971417;0,271801201;0,253756853;0,799683409;0,999924868;0,097081914
52864;Slx4;4,002882722;-0,00394878;0,667856235;-0,00591262;0,995282439;0,999924868;0,002053658
52874;Pum3;21,84601661;0,144862198;0,302662134;0,478626763;0,632204175;0,999924868;0,19914264
52892;Sco1;6,357489538;-0,173477717;0,547531275;-0,316836179;0,751367911;0,999924868;0,124147357
52898;Rnasek;58,59990021;0,113231378;0,26096017;0,433902915;0,664358943;0,999924868;0,177597215
